flight_id,airline,aircraft_type,schengen,origin,arrival_time,departure_time,day,year,is_holiday,delay
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,188,2017,False,37.67989405897757
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,188,2017,False,70.20853564948666
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,188,2017,False,31.176672484082715
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,188,2017,False,-7.423919107418689
21,BZ,Boeing 737,schengen,FJB,7.065593808091852,10.065593808091851,188,2017,False,27.989279832124694
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,188,2017,False,27.106176376138833
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,188,2017,False,3.3994765366778275
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,188,2017,False,54.466988402160716
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,188,2017,False,6.291334943055542
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,188,2017,False,45.50876115979566
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,188,2017,False,27.9698278904608
21,BZ,Boeing 737,schengen,FJB,7.065593808091852,10.065593808091851,188,2017,False,40.19332606590489
14,BZ,Airbus A330,schengen,ZQO,7.708301215923195,11.708301215923196,189,2017,False,21.063979249331183
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,189,2017,False,36.28640830885557
23,YE,Embraer E175,schengen,TCY,18.80123474516694,21.80123474516694,189,2017,False,22.039489381067305
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,189,2017,False,55.449477674463836
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,189,2017,False,26.214585195139353
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,189,2017,False,15.296587147079975
23,YE,Embraer E175,schengen,TCY,18.80123474516694,21.80123474516694,189,2017,False,39.923574746922675
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,189,2017,False,27.293089615925474
14,BZ,Airbus A330,schengen,ZQO,7.708301215923195,11.708301215923196,189,2017,False,-4.401963633948071
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,189,2017,False,36.12626688391669
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,189,2017,False,10.822054620933107
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,189,2017,False,57.386952153183785
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,189,2017,False,4.544007056263599
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,189,2017,False,32.65857702740102
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,189,2017,False,23.996485135578126
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,190,2017,False,16.679040509155147
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,190,2017,False,-2.3677525887424853
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,190,2017,False,3.819634769494094
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,190,2017,False,1.4261162519763122
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,190,2017,False,7.028329916213359
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,190,2017,False,23.195758404387
16,MM,Airbus A320,non-schengen,CSF,17.04128127393899,20.04128127393899,190,2017,False,50.63690832682728
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,190,2017,False,22.785220390772132
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,190,2017,False,35.7741170653032
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,190,2017,False,-12.227392135408277
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,190,2017,False,29.4427441057569
16,MM,Airbus A320,non-schengen,CSF,17.04128127393899,20.04128127393899,190,2017,False,44.65585474404372
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,190,2017,False,3.417986751759491
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,190,2017,False,10.996066762147295
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,190,2017,False,8.4094238884035
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,191,2017,True,70.98333114460257
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,191,2017,True,26.118027926508063
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,191,2017,True,59.879654134357665
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,191,2017,True,13.635450120041813
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,191,2017,True,50.40578539631103
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,191,2017,True,44.19698667219599
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,191,2017,True,55.6826642195589
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,191,2017,True,14.356978646052516
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,191,2017,True,42.12323987661526
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,191,2017,True,19.981005221410076
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,191,2017,True,41.84881931197397
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,191,2017,True,11.319510987734997
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,191,2017,True,28.8627532780339
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,191,2017,True,53.66746753091606
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,191,2017,True,33.35185801310186
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,192,2017,False,1.1257782179697169
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,192,2017,False,-1.865348568746942
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,192,2017,False,2.5301368392130232
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,192,2017,False,-1.9750950043191076
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,192,2017,False,32.531258310065226
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,192,2017,False,14.489182698108337
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,192,2017,False,-21.7422648486815
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,192,2017,False,-2.86743247214492
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,192,2017,False,-0.44372831802286683
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,192,2017,False,-9.121412522623867
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,192,2017,False,-14.334157123906582
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,192,2017,False,9.975707410440384
14,BZ,Airbus A330,schengen,ZQO,7.708301215923195,11.708301215923196,192,2017,False,-18.667261456956435
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,192,2017,False,-11.347581572037468
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,192,2017,False,27.154662020758156
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,193,2017,False,29.016381189960548
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,193,2017,False,6.644997076313267
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,193,2017,False,15.509020331498402
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,193,2017,False,9.744070035029807
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,193,2017,False,7.5485665906644615
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,193,2017,False,3.2787395149869027
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,193,2017,False,-3.6903283089452543
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,193,2017,False,9.21370662230125
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,193,2017,False,-4.451075013383079
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,193,2017,False,-27.03310338795223
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,193,2017,False,-13.297542560290449
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,193,2017,False,-0.12611241208192148
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,193,2017,False,18.362219878618554
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,193,2017,False,-15.198480157460644
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,193,2017,False,-16.291364562186253
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,194,2017,False,12.18999514018554
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,194,2017,False,-6.174996851978344
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,194,2017,False,23.81655825340782
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,194,2017,False,13.654573550520062
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,194,2017,False,-0.11410919357475358
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,194,2017,False,27.822417662059422
14,BZ,Airbus A330,schengen,ZQO,7.708301215923195,11.708301215923196,194,2017,False,-19.222386731945186
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,194,2017,False,19.4582367746086
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,194,2017,False,-8.773574442636388
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,194,2017,False,-27.000831880019938
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,194,2017,False,20.676994780593084
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,194,2017,False,26.445514993676795
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,194,2017,False,-9.854163955979583
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,194,2017,False,4.042478264626229
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,194,2017,False,5.174017453466943
21,BZ,Boeing 737,schengen,FJB,7.065593808091852,10.065593808091851,195,2017,False,34.646377807066145
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,195,2017,False,33.00985843186214
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,195,2017,False,-0.4699758921653192
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,195,2017,False,32.72937885723013
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,195,2017,False,-1.4359422130518444
28,BZ,Airbus A330,non-schengen,EMM,15.967962746548036,17.967962746548036,195,2017,False,2.16475040703354
28,BZ,Airbus A330,non-schengen,EMM,15.967962746548036,17.967962746548036,195,2017,False,3.3050903836105903
14,BZ,Airbus A330,schengen,ZQO,7.708301215923195,11.708301215923196,195,2017,False,12.191900807665299
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,195,2017,False,50.076123192717475
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,195,2017,False,45.527362206569904
21,BZ,Boeing 737,schengen,FJB,7.065593808091852,10.065593808091851,195,2017,False,18.19411995264031
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,195,2017,False,8.92753124483891
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,195,2017,False,54.0213003879214
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,195,2017,False,12.210067346982369
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,195,2017,False,9.119529463208817
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,196,2017,False,2.117720746617472
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,196,2017,False,71.87325965645917
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,196,2017,False,24.94659282174893
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,196,2017,False,20.316356338504736
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,196,2017,False,11.813964879194025
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,196,2017,False,59.391932508198515
16,MM,Airbus A320,non-schengen,CSF,17.04128127393899,20.04128127393899,196,2017,False,56.607988284802964
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,196,2017,False,7.858602206984666
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,196,2017,False,64.07983385175086
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,196,2017,False,25.119144112768293
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,196,2017,False,36.984962793811846
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,196,2017,False,35.522965440089436
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,196,2017,False,13.926239787746104
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,196,2017,False,29.227658428384977
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,196,2017,False,25.046679091664895
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,197,2017,False,-2.0480981560348184
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,197,2017,False,-5.388319715705032
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,197,2017,False,-8.016901890526512
11,BZ,Airbus A320,non-schengen,EMM,10.17719661140464,13.17719661140464,197,2017,False,-17.780501171346735
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,197,2017,False,-18.78288554399752
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,197,2017,False,-11.434566229510729
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,197,2017,False,-20.34167153867119
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,197,2017,False,6.952690248208049
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,197,2017,False,-4.023539376769998
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,197,2017,False,5.050214623641189
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,197,2017,False,-35.40949834510513
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,197,2017,False,13.799974411181159
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,197,2017,False,0.22038856948956642
28,BZ,Airbus A330,non-schengen,EMM,15.967962746548036,17.967962746548036,197,2017,False,-8.864414444435706
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,197,2017,False,-18.946491697386506
28,BZ,Airbus A330,non-schengen,EMM,15.967962746548036,17.967962746548036,198,2017,False,-15.137112971666799
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,198,2017,False,22.792008244431575
28,BZ,Airbus A330,non-schengen,EMM,15.967962746548036,17.967962746548036,198,2017,False,-14.92334094415547
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,198,2017,False,30.334362861401402
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,198,2017,False,3.1080273919326893
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,198,2017,False,-19.11804189171928
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,198,2017,False,3.9237313683712105
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,198,2017,False,-11.150095980794088
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,198,2017,False,13.700115867963433
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,198,2017,False,-2.90103815748862
21,BZ,Boeing 737,schengen,FJB,7.065593808091852,10.065593808091851,198,2017,False,22.101775647082686
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,198,2017,False,41.60674040017895
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,198,2017,False,28.51323909133265
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,198,2017,False,34.09521825517574
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,198,2017,False,-17.346707090256245
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,199,2017,False,-16.384950273120666
28,BZ,Airbus A330,non-schengen,EMM,15.967962746548036,17.967962746548036,199,2017,False,-15.414624810420563
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,199,2017,False,22.66241819682292
14,BZ,Airbus A330,schengen,ZQO,7.708301215923195,11.708301215923196,199,2017,False,-16.009962052877434
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,199,2017,False,-5.255277635645182
23,YE,Embraer E175,schengen,TCY,18.80123474516694,21.80123474516694,199,2017,False,-2.902960710065159
23,YE,Embraer E175,schengen,TCY,18.80123474516694,21.80123474516694,199,2017,False,22.3420136934814
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,199,2017,False,-12.32579081423577
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,199,2017,False,19.410812351886808
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,199,2017,False,13.058736839267889
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,199,2017,False,2.3785589348834986
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,199,2017,False,-5.443927859740851
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,199,2017,False,-4.801577080472033
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,199,2017,False,15.016070583258433
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,199,2017,False,-6.790857694048059
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,200,2017,False,17.85301252187174
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,200,2017,False,0.9910206691349561
11,BZ,Airbus A320,non-schengen,EMM,10.17719661140464,13.17719661140464,200,2017,False,-3.915374397195171
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,200,2017,False,-4.306789881088545
28,BZ,Airbus A330,non-schengen,EMM,15.967962746548036,17.967962746548036,200,2017,False,-12.220078571801698
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,200,2017,False,7.619280349131653
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,200,2017,False,-20.833958040060857
16,MM,Airbus A320,non-schengen,CSF,17.04128127393899,20.04128127393899,200,2017,False,47.544102062367976
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,200,2017,False,5.042419567223122
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,200,2017,False,-5.216483106575765
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,200,2017,False,-1.2251059490216747
21,BZ,Boeing 737,schengen,FJB,7.065593808091852,10.065593808091851,200,2017,False,6.912030900333146
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,200,2017,False,-20.22615633342189
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,200,2017,False,41.90693379364072
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,200,2017,False,28.799944515222776
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,201,2017,False,-4.7454777054559285
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,201,2017,False,-5.410225901689344
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,201,2017,False,20.892528610513455
21,BZ,Boeing 737,schengen,FJB,7.065593808091852,10.065593808091851,201,2017,False,12.965403176670822
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,201,2017,False,27.368119008773384
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,201,2017,False,4.3956939684053244
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,201,2017,False,-4.44462561305248
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,201,2017,False,-13.323424208125466
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,201,2017,False,-19.294588904900767
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,201,2017,False,8.91580200396518
23,YE,Embraer E175,schengen,TCY,18.80123474516694,21.80123474516694,201,2017,False,13.26917282451096
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,201,2017,False,-0.4920096206972211
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,201,2017,False,-18.957630960432564
23,YE,Embraer E175,schengen,TCY,18.80123474516694,21.80123474516694,201,2017,False,12.955518696467621
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,201,2017,False,-25.63315070227867
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,202,2017,False,14.162822810317437
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,202,2017,False,-4.609087691601784
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,202,2017,False,18.552866973748436
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,202,2017,False,-8.940736345054503
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,202,2017,False,25.571340464060285
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,202,2017,False,14.405808030722948
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,202,2017,False,38.35528915855503
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,202,2017,False,-2.5303865624223536
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,202,2017,False,54.14912492608454
16,MM,Airbus A320,non-schengen,CSF,17.04128127393899,20.04128127393899,202,2017,False,69.9435626865368
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,202,2017,False,18.537277964544316
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,202,2017,False,14.87957849646312
11,BZ,Airbus A320,non-schengen,EMM,10.17719661140464,13.17719661140464,202,2017,False,7.771635251262662
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,202,2017,False,28.647854674400097
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,202,2017,False,40.694636412826156
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,203,2017,False,-10.05718024869006
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,203,2017,False,16.6186314167618
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,203,2017,False,36.343610513356865
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,203,2017,False,52.338920859453786
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,203,2017,False,32.64446192992579
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,203,2017,False,21.704528858628215
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,203,2017,False,18.451013393471506
21,BZ,Boeing 737,schengen,FJB,7.065593808091852,10.065593808091851,203,2017,False,30.739708055632917
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,203,2017,False,7.966961884785606
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,203,2017,False,37.386436580959504
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,203,2017,False,9.91440219031843
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,203,2017,False,33.220466159554334
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,203,2017,False,13.786865355543135
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,203,2017,False,27.757902725780692
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,203,2017,False,19.63362549100938
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,204,2017,False,1.4876684744251705
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,204,2017,False,31.292306799754883
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,204,2017,False,3.5768714285450542
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,204,2017,False,-1.9972464601216382
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,204,2017,False,-7.142740403437685
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,204,2017,False,-21.604803907360875
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,204,2017,False,1.3573079703330624
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,204,2017,False,15.189414409773713
23,YE,Embraer E175,schengen,TCY,18.80123474516694,21.80123474516694,204,2017,False,-6.510002461354402
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,204,2017,False,-6.3085167180520365
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,204,2017,False,-9.43279208336898
21,BZ,Boeing 737,schengen,FJB,7.065593808091852,10.065593808091851,204,2017,False,15.708830031197154
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,204,2017,False,0.16312838907631466
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,204,2017,False,-23.53911586741538
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,204,2017,False,3.6580217712033196
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,205,2017,False,29.77535905919637
11,BZ,Airbus A320,non-schengen,EMM,10.17719661140464,13.17719661140464,205,2017,False,1.302413316356791
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,205,2017,False,-20.675690272929717
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,205,2017,False,18.113413919346115
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,205,2017,False,-8.420937215407704
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,205,2017,False,5.83257018672435
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,205,2017,False,-21.75074322029858
14,BZ,Airbus A330,schengen,ZQO,7.708301215923195,11.708301215923196,205,2017,False,-13.520622840051384
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,205,2017,False,-21.556399696389725
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,205,2017,False,33.34638208676225
